timestamp_sec,q1,q2,q3,q4,q5,q6
33.3696,0.17334,0.00307,-1.34990,-2.13223,-3.44992,0.08283
33.3915,0.17334,0.00307,-1.34837,-2.10769,-3.44992,0.08283
33.4136,0.17334,0.00307,-1.34837,-2.08468,-3.44532,0.08283
33.4395,0.17334,0.00307,-1.34377,-2.05707,-3.43612,0.08283
33.4639,0.17334,0.00307,-1.34223,-2.03252,-3.42845,0.08283
33.4890,0.17334,0.00307,-1.33917,-2.00798,-3.42078,0.08283
33.5121,0.17334,0.00307,-1.33763,-1.98344,-3.40697,0.08283
33.5391,0.17334,0.00307,-1.33610,-1.95122,-3.40390,0.08283
33.5624,0.17334,0.00307,-1.33610,-1.92975,-3.42691,0.08283
33.5854,0.17334,0.00307,-1.33917,-1.92208,-3.46066,0.08283
33.6093,0.17334,0.00307,-1.34070,-1.91748,-3.48520,0.08283
33.6337,0.17334,0.00307,-1.34223,-1.91287,-3.50361,0.08283
33.6561,0.17334,0.00307,-1.34223,-1.90981,-3.51282,0.08283
33.6787,0.17181,0.00307,-1.34223,-1.89600,-3.51895,0.08283
33.7033,0.17181,0.00307,-1.34223,-1.87606,-3.52816,0.08283
33.7270,0.17181,0.00307,-1.34223,-1.85765,-3.53736,0.08283
33.7508,0.17181,0.00307,-1.33917,-1.84078,-3.55117,0.08283
33.7733,0.17181,0.00307,-1.33610,-1.82237,-3.55884,0.08283
33.7965,0.17181,0.00307,-1.33150,-1.80243,-3.56037,0.08283
33.8199,0.17181,0.00307,-1.32689,-1.77635,-3.55577,0.08283
33.8440,0.17181,0.00307,-1.32383,-1.75181,-3.55423,0.08283
33.8686,0.17334,0.00307,-1.31616,-1.73033,-3.55577,0.08283
33.8913,0.17487,0.00307,-1.31002,-1.71806,-3.56190,0.08283
33.9163,0.17487,0.00307,-1.30388,-1.71039,-3.56190,0.08283
33.9396,0.17487,0.00307,-1.29621,-1.70272,-3.55423,0.08283
33.9610,0.17487,0.00307,-1.28854,-1.69965,-3.55117,0.08283
33.9854,0.17487,0.00307,-1.28241,-1.69351,-3.55117,0.08283
34.0083,0.17487,0.00307,-1.27627,-1.68431,-3.54963,0.08283
34.0309,0.17641,0.00307,-1.27320,-1.67664,-3.54656,0.08283
34.0536,0.17948,0.00307,-1.26707,-1.67051,-3.53583,0.08283
34.0765,0.18408,0.00307,-1.25940,-1.66897,-3.51588,0.08283
34.1030,0.18868,0.00307,-1.25173,-1.65823,-3.49134,0.08283
34.1251,0.19175,0.00307,-1.24866,-1.63983,-3.47447,0.08283
34.1466,0.19482,0.00307,-1.24559,-1.61682,-3.45606,0.08283
34.1710,0.20095,0.00307,-1.24252,-1.59687,-3.44225,0.08283
34.1944,0.20402,0.00307,-1.23946,-1.57847,-3.44072,0.08283
34.2172,0.20555,0.00307,-1.23792,-1.55392,-3.44379,0.08283
34.2413,0.20709,0.00307,-1.23946,-1.51557,-3.43765,0.08283
34.2701,0.20862,0.00307,-1.24099,-1.46495,-3.43152,0.08283
34.2931,0.21016,0.00307,-1.24252,-1.42967,-3.43612,0.08283
34.3192,0.21016,0.00307,-1.24559,-1.38518,-3.44685,0.08283
34.3429,0.21016,0.00307,-1.24866,-1.34530,-3.46219,0.08283
34.3647,0.21016,0.00307,-1.24866,-1.31309,-3.48674,0.08283
34.3883,0.21169,0.00307,-1.24866,-1.28701,-3.53122,0.08283
34.4105,0.21169,0.00307,-1.24713,-1.26247,-3.56497,0.08283
34.4368,0.21169,0.00307,-1.24559,-1.22718,-3.59412,0.08283
34.4593,0.21169,0.00307,-1.24252,-1.19957,-3.62633,0.08283
34.4862,0.21169,0.00307,-1.23639,-1.17656,-3.64781,0.08283
34.5099,0.21169,0.00307,-1.23179,-1.15509,-3.65087,0.08283
34.5371,0.21169,0.00307,-1.22872,-1.12594,-3.62480,0.08283
34.5602,0.21322,0.00307,-1.22565,-1.10753,-3.58952,0.08283
34.5842,0.21322,0.00307,-1.22105,-1.08606,-3.56651,0.08283
34.6058,0.21322,0.00307,-1.21798,-1.06765,-3.56037,0.08283
34.6283,0.21629,0.00307,-1.21645,-1.05078,-3.55270,0.08283
34.6544,0.21783,0.00307,-1.21645,-1.02163,-3.54350,0.08283
34.6764,0.21783,0.00307,-1.21798,-0.99095,-3.52969,0.08283
34.7029,0.21783,0.00307,-1.21951,-0.96027,-3.52202,0.08283
34.7264,0.21783,0.00307,-1.22105,-0.93266,-3.51895,0.08283
34.7523,0.21783,0.00307,-1.22412,-0.89278,-3.50821,0.08283
34.7756,0.21783,0.00307,-1.22718,-0.85443,-3.48981,0.08283
34.7982,0.21783,0.00307,-1.23025,-0.81915,-3.47753,0.08283
34.8197,0.21783,0.00307,-1.23025,-0.78847,-3.46986,0.08283
34.8425,0.21783,0.00307,-1.23179,-0.75625,-3.46373,0.08283
34.8671,0.21783,0.00307,-1.23179,-0.72097,-3.46219,0.08283
34.8908,0.21783,0.00307,-1.23179,-0.68876,-3.47293,0.08283
34.9139,0.21783,0.00307,-1.23332,-0.64887,-3.48367,0.08283
34.9393,0.21783,0.00307,-1.23485,-0.60285,-3.49441,0.08283
34.9621,0.21783,0.00307,-1.23639,-0.55377,-3.50054,0.08283
34.9880,0.21783,0.00307,-1.23946,-0.50008,-3.50515,0.08283
35.0111,0.21783,0.00307,-1.24252,-0.45406,-3.50668,0.08283
35.0342,0.21783,0.00460,-1.24406,-0.41111,-3.50975,0.08283
35.0585,0.21783,0.00460,-1.24559,-0.36509,-3.51282,0.08283
35.0815,0.21783,0.00460,-1.24713,-0.31600,-3.51282,0.08283
35.1036,0.21783,0.00460,-1.24866,-0.27305,-3.51588,0.08283
35.1288,0.21783,0.00460,-1.24866,-0.22856,-3.51588,0.08283
35.1536,0.21783,0.00460,-1.25019,-0.18868,-3.51742,0.08283
35.1772,0.21629,0.00460,-1.25019,-0.15647,-3.52049,0.08283
35.2015,0.21629,0.00460,-1.25019,-0.12272,-3.52816,0.08283
35.2255,0.21629,0.00460,-1.24713,-0.09511,-3.52969,0.08283
35.2486,0.21629,0.00460,-1.24559,-0.06596,-3.52662,0.08283
35.2721,0.21629,0.00460,-1.24559,-0.03068,-3.52662,0.08283
35.2953,0.21629,0.00460,-1.24866,0.00920,-3.53122,0.08283
35.3182,0.21629,0.00460,-1.25326,0.04449,-3.53276,0.08437
35.3424,0.21629,0.00460,-1.25940,0.08283,-3.53429,0.08897
35.3671,0.21629,0.00460,-1.26707,0.12118,-3.52969,0.09357
35.3904,0.21629,0.00460,-1.27320,0.15493,-3.52816,0.09664
35.4130,0.21629,0.00460,-1.27627,0.18715,-3.53122,0.10124
35.4374,0.21629,0.00460,-1.28087,0.21629,-3.53276,0.10584
35.4600,0.21629,0.00460,-1.28394,0.24083,-3.53276,0.11351
35.4841,0.21476,0.00460,-1.28548,0.26078,-3.52662,0.12118
35.5058,0.21476,0.00460,-1.28854,0.28072,-3.52509,0.12579
35.5283,0.21476,0.00460,-1.29008,0.30373,-3.52969,0.13192
35.5554,0.21476,0.00460,-1.29315,0.33287,-3.53122,0.14113
